dataset_testado,modelo,melhor_parametro,acuracia_media,recall_medio,precisao_media,ic_acuracia,ic_recall,ic_presicao
KBEST_D75,MLP,"{'activation': 'relu', 'hidden_layer_sizes': 18, 'learning_rate_init': 0.1, 'max_iter': 30}",91.23%,89.77%,94.32%,86.96% E 95.51%,84.19% E 95.35%,88.61% E 100.03%
