dataset_testado,modelo,melhor_parametro,acuracia_media,recall_medio,precisao_media,ic_acuracia,ic_recall,ic_presicao
COMPLETO,Xgboost,"{'colsample_bytree': 0.5, 'learning_rate': 0.2, 'max_depth': 1, 'min_child_weight': 4, 'n_estimators': 50, 'objective': 'binary:logistic', 'scale_pos_weight': 1}",89.91%,88.86%,92.54%,85.4% E 94.43%,86.12% E 91.6%,86.91% E 98.17%
