dataset_testado,modelo,melhor_parametro,acuracia_media,recall_medio,precisao_media,ic_acuracia,ic_recall,ic_presicao
SFS_15_CV10,Xgboost,"{'colsample_bytree': 0.05, 'learning_rate': 0.1, 'max_depth': 1, 'min_child_weight': 1, 'n_estimators': 500, 'num_class': 2, 'objective': 'multi:softmax', 'scale_pos_weight': 1}",91.67%,88.79%,95.56%,86.96% E 96.37%,83.53% E 94.04%,90.32% E 100.79%
