dataset_testado,modelo,melhor_parametro,acuracia_media,recall_medio,precisao_media,ic_acuracia,ic_recall,ic_presicao
PCA_IMPORTANCES,RF,"{'ccp_alpha': 0.02, 'max_features': 18, 'n_estimators': 750, 'n_jobs': -1, 'oob_score': False}",90.35%,88.03%,93.79%,85.65% E 95.04%,83.99% E 92.07%,88.62% E 98.96%
