dataset_testado,modelo,melhor_parametro,acuracia_media,recall_medio,precisao_media,ic_acuracia,ic_recall,ic_presicao
KBEST,RF,"{'ccp_alpha': 0.0, 'max_features': 'sqrt', 'n_estimators': 1000, 'n_jobs': -1, 'oob_score': False}",89.87%,85.45%,95.53%,84.99% E 94.75%,79.75% E 91.16%,90.04% E 101.02%
