dataset_testado,modelo,melhor_parametro,acuracia_media,recall_medio,precisao_media,ic_acuracia,ic_recall,ic_presicao
PCA,MLP,"{'activation': 'relu', 'hidden_layer_sizes': 8, 'learning_rate_init': 0.01, 'max_iter': 60}",84.35%,83.56%,87.79%,80.87% E 87.83%,77.19% E 89.93%,81.67% E 93.92%
