dataset_testado,modelo,melhor_parametro,acuracia_media,recall_medio,precisao_media,ic_acuracia,ic_recall,ic_presicao
RANDOM_C_PCA,MLP,"{'activation': 'relu', 'hidden_layer_sizes': 328, 'learning_rate_init': 0.05, 'max_iter': 60}",89.03%,87.27%,92.67%,84.18% E 93.87%,81.57% E 92.98%,86.55% E 98.78%
