dataset_testado,modelo,melhor_parametro,acuracia_media,recall_medio,precisao_media,ic_acuracia,ic_recall,ic_presicao
COMPLETO,RF,"{'ccp_alpha': 0.02, 'max_features': 53, 'n_estimators': 500, 'n_jobs': -1, 'oob_score': True}",89.89%,85.45%,95.61%,85.86% E 93.92%,79.62% E 91.29%,91.26% E 99.96%
