OctEndoL0001,OctEndoL0007,OctEndoL0103,OctEndoL0106,OctEndoL0107,OctEndoL0108,OctEndoL0202,OctEndoL0206,OctEndoL0303,OctEndoL0308,OctEndoL0407,OctEndoL0808,OctEndoL1003,OctEpiL0007,OctEpiL0107,OctEpiL0207,OctEpiL0303,OctEpiL0306,OctEpiL0307,OctEpiL0308,OctEpiL0403,OctEpiL0503,OctEpiL0507,OctEpiL0508,OctEpiL0702,OctEpiL0703,OctEpiL0704,OctEpiL0707,OctEpiL0804,OctEpiL0807,OctEpiL0907,OctEpiL1007,OctParedeL0007,OctParedeL0008,OctParedeL0105,OctParedeL0107,OctParedeL0108,OctParedeL0201,OctParedeL0202,OctParedeL0203,OctParedeL0207,OctParedeL0208,OctParedeL0308,OctParedeL0604,OctParedeL0608,OctParedeL1007,TotalEndoSpharmL00,TotalEndoSpharmL06,TotalEndoSpharmL08,TotalEpiSpharmL00,TotalEpiSpharmL06,TotalParedeSpharmL00,TotalParedeSpharmL04,TARGET
3583.989411321444,-926.3800340304747,-4779.802621472617,-8499.38588627656,-6914.1347744440145,-33107.46501081698,247.13003198029625,9732.729022970883,-5878.185052580478,-22543.138645957406,10762.069864295865,-119869.98571132193,-355085.3618952508,-2212.120330141122,-9714.09522419686,-511.62501692024335,-5928.906218529325,3192.364383934526,-20869.094124542084,-22369.96539982493,3540.100294982923,2700.882917589486,-18095.92503155153,48464.16499160449,-623.186936080775,17785.85960593419,15035.542271003509,38827.568194499305,67128.80528671527,-15333.45041609364,-86359.63804063281,-381532.0403326535,-2673.8014211057985,-3494.006508811203,798.6164856382384,-17338.709981483982,-66726.14087132062,-66654.31960279528,-315.1034863924625,1508.349009176485,-3328.7346674198675,27154.53677530562,-33665.18639767065,-14315.082974977657,192538.4269238881,-35566.20235584627,3179.317999652839,135022.16017549107,105596.86641446617,3701.5925801037893,16388.23290822788,6244.785390188997,86991.65632461107,0
7248.13399610268,724.1182029799388,-6722.3160764623535,-8112.066524126238,-3616.8734428226253,-46969.83250287772,1456.8707219789144,16657.723760194593,-786.9783519622015,6205.309572724782,9770.93203500662,253464.02640039386,-676769.6705542004,853.1426771464271,-8314.00475678379,-342.50825384380494,2301.409325984893,9842.348306786604,-11659.462415533197,2193.2626626172128,6678.327927486884,26294.751190463798,1292.7301161400712,36542.412370678016,0.0,64493.727545231086,3891.517820032029,14791.535240799829,-148202.95111773052,30673.066636698197,-4.269708992492723,50091.02651853357,1763.7806718495435,7489.6382446143225,-125749.51324171961,-14919.010312379694,-99373.09315397363,9935.976628535444,-2813.851509221522,-9230.399704243997,841.2470265403406,-19425.211881554675,4131.4714457751015,23681.20009439,-67371.18519674434,20610.98301017877,24194.581771357887,115613.16796739555,162348.37308809714,32217.379753967623,11592.291574836045,50211.92183570062,48186.75352309521,0
3107.4924922736045,-617.6278380410668,-11358.163956219087,-2099.8894745357597,-4962.790619858685,-30862.10591743773,-398.1303045685223,19219.20427177396,-872.540877977945,16244.463028471768,22948.70587599605,1198604.9069507408,-2801861.859663624,-1656.0276511631598,-6092.7877365449585,61995.79979921585,-7314.006897245437,390882.1683513357,-9682.280634074445,20542.98495343361,8854.567530012211,4968.03720309875,-191838.21435659713,-40609.75742720735,0.0,-7240.136243455058,13794.257409157626,-69777.7081004871,-237893.0988335505,108712.09782199547,-1219630.2182073286,1748237.064872673,-2000.9885503898115,-1403.11096101198,80889.0916751843,-13532.432910562777,-64445.58545405605,-224947.95355059454,-2878.79724419614,237.92515707693605,47244.79545923408,111338.77010393584,36868.667021107365,37987.61742760208,773537.2692134209,14198118.841841355,4540.248683574459,877550.418512168,1159593.952598169,5343.949653452,294694.2090927442,8208.03719627172,28148.131920324933,0
3360.609203338732,-1109.7123791052604,-10683.546255142965,13766.093907248582,-9154.900991663088,-30160.411767095386,-10633.789283209577,-169093.06076359018,-1748.6818113919828,26808.851807673243,32513.06106817422,1993668.591302181,-254851.42491943965,-2367.5499677270864,-6230.441654537316,59255.798019609385,-4941.828389246596,97426.15796592573,-1780.4625949682556,34784.868961083615,5278.3825104236075,-793.3940791007237,-182044.00885999406,-33212.164497088386,-1763.0410998313894,-16997.439464345895,-79247.0052321332,-52765.31977558167,-126745.15024237295,124561.43160664664,-1276413.056807845,-1158025.9868111857,-2740.112201677909,-885.1650097433818,155888.76408750436,-14383.367296685372,-49947.39969734621,-411779.81752777385,-14138.925126799893,1127.8309221703466,38980.43617151688,87286.27142539146,46926.18563592601,40745.3270832271,753758.3719755083,3626833.9070734056,4787.173539077086,754269.178375616,821009.2856275787,5937.5641926575745,255339.4402375363,8358.54242378495,-13160.620834989617,0
2128.365079158678,-1542.800703482467,-4932.061526763294,-3022.3511354024176,-2968.1860429749504,-22888.201487151142,-8760.641014955176,-3190.7421047022303,-10009.275980863249,8026.589020248761,-16921.478328068242,419025.2334741629,39866.818750256476,-2913.5213182886796,-5517.960870144489,-2823.4973323110066,-10958.36798337637,60453.0837483009,718.1693758139331,10696.47178878958,-9300.561286533011,-4033.6931357834656,21091.004517302645,-3435.4866737635075,181.1064712227754,-19607.86999975693,-2122.4929722164625,-13476.2155853918,81722.9872303425,-40398.905071489375,-14383.946418776699,-2453.817324830639,-3879.9930908475103,-3787.4069019463263,91238.19844785855,-8843.998688264972,-47203.54093313868,-25631.54365074497,-5571.87648181177,-2623.4722779906438,-4603.894000089668,48663.62082173335,18572.775492054687,18329.978177055866,273840.12491558393,1268.8076131701584,-1557.3724679177576,36072.44384302196,-82846.9706917872,-1757.0406212411442,-6621.073369473291,-2770.405178671037,-1438.390077907466,0
3575.288586702624,270.69070196385775,-6009.69336678865,6456.763534246183,-952.3939307623544,-23556.751976021584,31.24607439477149,-1296.7201229104428,-13693.289193416722,1579.9737700091978,3876.949054204955,-146743.6282712702,4863456.452881568,370.92145148220663,-2403.7974691927952,-191.8700144857529,4976.367110786437,4612.708898969173,-3266.190616613941,1951.436779609528,-261.5580131899165,14115.451116546048,-2178.8864580075133,52393.45710213736,0.0,127472.99035611535,-195279.8485835683,-69.16368541997613,234141.82669135235,11243.091172680628,-47516.67699569959,44090.87787822283,709.3821786793097,2569.4410708488303,-41541.932372530566,-5012.540827831789,-39602.11175162536,-36211.92257940603,116.757399084794,-1007.8464820935043,-58.722477492968295,-5423.9038889942985,2243.001864977439,27185.855258730826,24668.103570295643,-38380.56150708212,11713.92729944663,151741.96411070332,-2597.8987718103767,16035.08063689859,-25549.290870132958,22459.22051366607,39123.2614939629,0
1328.4157468980122,-813.252455435143,2234.857483391986,-234.18137659339226,-820.5823417792021,-9124.530169227193,126.76902313714348,-405.985626339363,-4409.748253053229,-5477.137590436365,-261.696369960218,-3891.0529610840276,-1366.1968506338353,-2266.315988134856,-2305.4275834243012,2685.6048081609133,-7340.3590695694775,-131.0914806109029,-1182.9957099349808,-8705.36900722157,7924.666723359186,-907.679398380884,-6957.1979987753075,4283.259357093557,-1523.6539711362884,-439.648814072479,1492.7452293340266,3796.399328255623,174.71693696941898,-2986.212317625559,-8280.640163637208,6724.69499747183,-2528.106747657541,-4355.456905904671,-2997.980575898211,-2595.632850731872,-17726.18207327272,2221.2555794485347,5648.125089809047,-3118.7108095304748,5865.858865902903,-2891.633229706579,-9299.87602657371,-711.4015557683282,-9588.391641216584,5639.1444238117,-2927.3282240460658,-4067.6454921654,-2119.7670436911744,-4154.338215891429,1020.106243752094,-5887.0740974377795,4356.548082266613,0
5698.737935241083,1371.7940652968007,-7201.065225434064,52167.05685154373,-359.83110526494505,-50129.11612570174,123.67284109083258,-6793.292360892157,12587.309787714636,-6302.490356090052,258.69529237219376,-5628033.592963828,-34451383.97286081,1480.5177328654875,-193.6552358419371,330.38102335174017,1834.6322307932053,-527.9180009954425,-4503.927216276349,-4093.132430977099,-2029.603245577848,4391.815059131616,2251.028244179202,131044.2112948699,0.0,574804.0217182338,-769201.9313281567,4677.481649076767,1160377.8780990047,6871.481790865283,-14307.518867130168,-13544.99573415808,2661.356298011472,7977.891091649096,-146532.54682130713,-4311.128217101982,-100414.41045043939,25085.865337220985,137.04036271664506,-1218.9883664639506,1227.7147692220735,-124779.23082863295,-6717.766685103578,-45350.561931386765,-479049.3744542189,10760.150471435909,23129.07430876168,39731.87420196272,-74737.63545394815,29201.673418355917,15676.94288906337,44308.98145021432,33995.310073529494,0
3404.9079587452306,-1302.465280006131,-4399.761934773817,-3405.1516009136512,-2463.513337935499,-33751.83988238752,1927.5039747514625,2771.417469651086,-7703.632456516495,-10090.995963623127,4336.635872837648,5994.484617066199,29536.05471124513,-3355.6642899947246,-4993.827215496319,-466.0510951964901,-13228.795579578917,32314.82765746373,-27361.45416397601,-12923.337207824341,-4445.055031595749,-10561.923432400316,4447.981343552419,11783.342011528697,2347.822492379519,2409.363305210369,21551.355307953265,-24638.111986457603,-7613.355057931005,-7310.643231445747,3107.9664905856866,2276.920319179249,-3833.6889915447246,-3912.9597040883677,79367.83991530402,-9084.628520950186,-65182.57177930079,-100535.05224512712,-27.15188525831576,-5138.992773386781,155.99448590587133,35985.6500570945,-14404.26575348126,-47.703746890329896,148970.75739527366,7144.521831883727,1601.60860054368,6330.118337899967,2171.256499049487,2148.323665837966,-2560.159105495896,3112.004944567266,20840.549691067794,0
4724.474529310448,547.8776999789499,-6728.631250366128,-21561.70191879205,-1929.021628016344,-32625.277921666457,1373.2370089469475,-88115.37900485695,7632.482665020479,4491.844449608761,9186.117643535285,-149272.60922404288,506820.0148208557,442.50744358132727,-5331.299257847089,82.9004144794859,785.2629600980887,18973.783483399893,-7830.156288881289,2809.676753199052,13996.514671264616,-5154.837554878593,3090.946087681219,64008.704237212696,-75.90405927126879,120815.47464609712,-125437.96211131019,-20644.722080309293,320739.31146600976,40050.90905921576,-28242.603965059287,-35377.543148297234,913.3320569349593,4222.1264620040365,-104354.24461259064,-10039.234960638152,-64990.23728856298,-81126.50992173048,3650.0257514139726,-1802.025150228401,246.1687115655081,-41854.07006297536,5840.7488759562975,27084.95069778039,-12959.069750613391,116858.25278335335,16012.74379768704,58578.32069209983,119817.47356054402,20662.926914409574,23362.39588360048,30182.47725280435,27559.76613317746,0
3301.779348484264,-1372.316988124047,-8098.324967628338,-15111.792090528339,-5963.186895313285,-48199.305913882345,551.1197810792232,12534.803550478548,-14530.83022508584,-19924.406308108137,29386.446752546857,69503.04424907501,8886.798679281786,-3804.746063804374,-9177.35830050201,-18541.9036520624,-25400.78125325125,10018.619962465262,-5176.17843130724,-26060.385954872843,-5361.04613800347,-4707.777153139193,-13000.56242006834,27571.872369181885,35362.40639019685,-852.5292814015628,67025.05928978707,-11072.563885658285,-30879.90629477044,3167.2063846877472,29051.901078665098,19079.04753485257,-4234.006264895606,-1293.8199324553418,-35730.268159332685,-16637.455056716244,-90382.18326921652,-28497.316142073912,1520.0981511187229,7957.90410558432,-15143.026249035358,28838.534699514432,-31130.108518093486,2376.6301730805208,-8433.036914490072,38300.695277603605,4968.787451859557,-9882.075687440563,15368.195896915842,6950.943586513766,-4385.643433118508,9445.254072671043,166450.11127143222,0
1390.6506934752274,-765.0016400342874,-5501.736553005489,-7027.29436681189,-3446.467610847884,-19625.457081401542,0.0,2812.1244047468904,-10168.927965583976,-10146.052514058725,18100.696212407343,-209315.7153702944,815227.2953636013,-1834.3875600424155,-5220.087089769243,-2940.423803217147,-11640.247636195478,5423.692161081888,-36589.52248152415,-11296.737160220171,6384.04572335056,1241.0825453418736,-20529.36040527045,17484.294936298244,0.0,862.0314394501561,28965.571215802996,28857.766843333906,119062.42891575072,108656.14244228322,-8218.078286530828,-476822.9747340597,-2223.268041074539,-1270.8723825981378,-16562.7364483016,-11289.80845193232,-37283.92492527748,-71406.64868493166,0.0,-6426.1242581907845,-1479.3748882320886,10519.416546431523,-14437.762650989196,-9382.733471571422,74260.70499897371,-359458.02357987245,585.9616350738584,39032.797757010856,53896.37491028458,687.0440024887382,11935.109646087563,1065.9339854136954,123270.94531967113,0
5361.817188589174,-83.68158090720371,2938.220174638657,-4900.259035403221,-3382.149200555479,-34542.516661339825,18.460042158081396,1540.6507222721111,2197.099721527023,-9256.240709288702,-1512.209866347496,127046.82570592953,7455.007743103735,-961.549623177254,-3854.244879002251,-9255.85580807011,2236.702263802209,1843.3025051589345,-2598.309306364773,-9561.336530797256,-1253.0909765480842,4806.991764603268,-593.1170682516778,6746.943900368252,0.0,-657.757349390368,-27894.294805068374,-896.0605027344818,-31927.298500147484,116.01035080311294,-2419.912505261653,-735.1121855400418,-870.6444232401709,3582.370251337762,-77641.48426927923,-6839.234080666162,-72124.8571341355,14122.59907886597,99.24661801439863,-14930.067128241542,-13243.854940144123,-523.7925911159234,-18135.78056495185,5964.73287386138,-13628.639408218703,305.9017082488334,15371.7115448651,10681.11828586828,29873.941989225048,20152.65891092394,14207.372497508333,30718.45134263698,33508.20842930005,0
581.4708771592667,-1403.4419188554666,-4849.061676239646,-5627.508179852703,-2973.4180886827394,-12580.840128669328,-3551.827780053644,-9980.826811527437,-3953.885182554517,69132.04430762253,-16717.178280954624,2290845.130020364,-6023.921930883211,-3055.27256030348,-8022.970136375376,-2639.8523352440798,-2319.6265791696524,-25795.06474644563,-2973.330846313347,68200.51760922477,-7981.603737260156,-1199.7324499974145,-19444.762862750977,13111.870345531654,-8863.697665637566,-37000.90406618668,217266.61017354322,4009.164805893577,-20026.287314678986,-703.1666457872889,-5612.7206071982055,4022.6957637914893,-3535.92170909315,-4479.984401419504,81987.4576052537,-9462.872426640275,-21637.67146188693,16612.6572566979,-5137.755996806245,-2030.275633984389,-3774.759224768855,-6780.397742180352,105409.79901143846,282834.1773080419,22523.148490199248,21823.97597736456,-7288.726353870717,8870.603544746584,13427.727159062517,-9273.947751298028,-9335.428991809351,-12727.393683577582,6675.108263092776,0
3199.4335912446168,-1225.795056287587,-560.4541217505022,-3899.070638454266,-3094.7046429720117,-24407.750606094527,-313.94878190808015,2007.450161496639,-2139.7991769219384,-24654.404359949145,8555.320959051107,2659.285876240142,-6567.045342287322,-2489.889780611953,-3002.445293036912,-13007.613870971109,-954.4128356079236,567.8295891326891,-5165.2531566565995,-34249.593909444884,-16739.493290520295,-633.0438021924248,-21565.039999008346,34751.09647517784,27.54550182694965,2884.547761878692,15977.509449115647,-1548.2462852200608,-2430.880056685457,4797.63265742861,4439.238096296009,-7898.1781400725185,-3420.014510427776,-4458.926983169989,-11565.939099544084,-6894.278262040569,-50070.45915983835,-23268.073907858165,-260.78360939324,-14473.549766222488,-11055.540199360383,705.7398813953077,-44286.81757327897,13025.061610088524,-632.7634943975597,-2296.259903486241,1569.0380826460955,3953.373857423087,2991.990889617895,600.1350469838818,-386.8762639470036,1817.0345718015712,27157.23214598017,0
5825.8972780492,518.5031726569247,-8362.505658949442,-25676.02107474625,-3066.3412087287,-60827.049050283174,-52909.26218731424,-26055.975821215776,1052.8860863324858,-5465.564945518244,-15729.360529644931,-641812.2734316053,-14235.7843217162,221.36335723640758,-9051.269670216034,-213.96933956116592,450.5994826392514,17702.021470037012,2180.225407301214,-4089.181029531686,4710.042052285843,5889.398820800126,2496.21132125744,309216.72758857976,8678.083202146117,12161.929572050709,-287424.7716684213,2896.4864757096325,299752.9233629349,7069.505334516736,-2971.9825951700873,1115.160465617957,635.0169234583519,6177.89826942638,-83022.06397435485,-12908.683297869473,-108288.66544957033,105580.52296228873,28472.324218635917,-9946.91681050989,-45.76845882946478,-36427.56553786821,-8992.508717523026,44336.45996354983,160676.54450036876,6609.702721779495,22618.7604976177,102851.69958491829,13020.251304941548,29093.359853221205,61414.01963376353,42872.28055400783,24531.82987240995,0
6930.455242957359,854.7777295240967,-10164.204494650045,-14630.270764993007,-4425.812848642768,-45313.11575585907,33316.742312157956,-312177.3497523276,-3050.354032071587,3281.140235540321,-563.5879950500106,-506427.8193064943,-33417390.8457269,846.0779656595076,-6341.385072473455,863.1411377735315,10860.696817605743,75916.6395597442,-9474.491373900904,2879.577455390138,42495.554664520256,235952.2406041165,36716.02128734777,120449.89287586695,119.05523073885372,312652.01780016127,-319792.4391185501,-28242.88517775746,725208.6245881602,-11349.213301101929,-316185.4521560201,1805642.556972321,1404.8021488568554,5341.317406696029,-119439.7376375254,-11793.075591637516,-87519.31684586244,-158438.38385552855,18912.724573336767,1432.660405658714,-2713.743183025056,-6840.026002578669,5228.411471048245,-184881.77097454644,219558.3977452052,2006844.6696348074,21539.0985600886,-497915.2859448854,-1439311.5776168562,25177.840878093524,180315.09397240105,39007.43146620123,5974.033429967403,0
5918.007554076806,-389.4671361431607,-11547.273046887258,15497.022290847006,-7967.324612748048,-39919.06331108353,-1212.1418164085185,-208856.2552624,-1403.201413422868,14188.492855684419,6477.079780922214,1838271.656350564,216352.2674112804,-988.3099879088546,-9333.109933375275,-21965.393189182912,-7193.996069348721,95551.07634937145,3977.1175285222466,11582.078930860005,13518.365516733877,-8042.734460588224,185722.14170766046,16277.521279888177,246.2277310205236,15028.597016285225,-113398.58923575756,-71348.33749510987,-123305.0703135425,-23428.11923543355,389516.1162395375,-229446.95441548878,-1228.3440852886854,-623.0939992044495,90357.67704332812,-15208.301694139707,-73004.04092278662,-614721.4589350332,-2647.767923047769,2482.3912310627834,-11622.061670136272,109784.97638803664,24597.1948763635,-17534.046368040556,705758.3880178259,-940444.7008811544,12153.124570786787,322640.26598985697,22431.242338864628,14020.89863007583,121806.58094229305,23657.783375029136,41585.14045591519,0
4014.213057265643,-304.1635825507976,7300.918031646046,479.5090451711689,-385.9993612118968,-17193.06921618539,-207.46247253302886,1308.6048730735295,-440.5946286055642,-8107.797116263678,-2367.8383240261896,19109.424387692263,1790.3169970766858,-1214.9517401962785,-953.3855795101144,-4948.796031961973,-3582.55198749492,993.4912989300336,-767.3717270551384,-10048.191436196486,-2589.2906734456724,3154.927918454725,-219.78253032547198,2677.185756827079,70.13806018488744,-2985.632969482981,2565.461442833543,-210.98912412713557,1935.7565163873621,1047.7185080707404,-771.5119761368483,-1236.0612742380565,-1266.9096873128194,882.2514230985357,-48594.79883649064,-1122.9169463864494,-33423.89419003817,17836.018287616876,369.21011977131445,-4587.086977606082,-9610.970557100089,-3882.036805360025,-16122.256791841291,-5583.737898550891,3180.780741124936,-1385.7623959508066,9771.959198819373,6762.7690382643295,7794.913301212636,13049.95788365618,8369.956576390889,21058.985669675832,14926.504868489807,0
2842.8215314851477,-249.3247581110881,-11396.880084147131,67199.08543187036,-5776.12287720557,-18831.64190324824,1.1856567550701105,-387792.2960102496,-2414.158688103803,122338.08623021595,-29044.588427864463,21044169.263376705,9007524.563194172,-1006.4330307486259,-8780.075182589768,-122347.9721371758,1353.4538847559054,490794.16922577523,-51051.2240772904,158421.5090554225,12148.78349304758,17211.312960730276,922174.22580983,-13246.37182017174,0.0,79257.92246963456,666180.0398160188,52383.85771998465,-1325886.008110403,-5130268.437756844,29171138.94485268,-54357163.30246401,-1088.861959287423,302.57393827439967,218344.4881112864,-14669.898457536672,-38980.56472504805,-72503.67905534677,0.0,15341.714521425132,-87129.14614918284,180526.23201958733,232143.7728205768,101941.03297101024,1568466.6578103052,61368079.01874822,7104.318021828817,1435182.0120006546,42534864.07572186,8142.562195334004,1182885.4850258809,12704.80790113822,-486781.2713961621,0
4043.94667827502,96.60220190702788,-2613.962717882483,-4145.671865579702,-2464.6390035217787,-24968.345573554237,-844.2303597021103,341.7931521284895,-2847.4730683668517,-14538.45830727223,2637.648042736194,157090.01570012828,122501.0536592824,-352.0616965383278,-6523.1284450465755,-3849.7680034801647,-4761.840826318611,-855.3907833001863,-6999.675362301315,-17686.80364605558,-2127.229180253052,8188.897298538272,-1491.7645184117553,6743.558022089557,1325.9692296415367,-214.66633355979118,29104.188443866136,-5510.246677599444,-95488.42981680474,3644.831213928166,20865.55903054196,11744.435416846223,-213.08564490408332,1321.9233217798774,-23096.029555825717,-7536.185939017088,-49617.50472096805,-5779.488298350021,-1193.7523339833024,-3155.7378341171852,-4415.319590897218,-2656.6116612925744,-29113.767749703693,8387.072509018615,13765.542043156673,20222.989404223903,10535.52512659003,-722.1808622734584,275767.2099689308,13594.80356543545,8297.912349965805,19665.4842829456,106321.75419088053,0
2490.828944157243,-322.7194030274723,-9486.59329050008,15610.19450570199,-2392.818127304532,-13330.261795746948,10287.845784489686,-51862.135000044655,590.9537050815222,74730.40789475034,1132.2546317847293,5936333.304678925,841340.2027291182,-955.5137234733307,-3610.4081649274,1564.9336136837585,-2507.1554745518843,36524.43530959128,7332.177726462143,79299.72722943137,4805.526138961926,31.1670002771907,-33566.68618111021,-28599.932699121484,-6361.6316492371,-9778.006934618188,-96162.09646326493,116051.67136159832,-411500.15087121655,248842.6518306968,4832.888008806225,-796833.4143869882,-1088.7139910089913,53.811536308456475,45704.911697605196,-6477.039491345539,-30912.9495557682,16061.951888517582,13447.342556420665,229.0399835615097,-1032.6042173129906,83852.87467042233,146996.81824934858,-19354.51706947385,405202.05506602576,-65658.8511670416,5759.2608534951905,146667.11775009285,627204.4104789995,7414.3444068962535,41614.55140656151,10843.797941077626,-22232.836637320062,0
1787.364420725386,-699.6725919199376,-2274.3281224806633,-2094.721065732881,-1467.5875915037848,-23221.54602220269,712.9480341358952,6247.653616819362,-5540.03213422895,-9146.735544889416,-1103.667011360961,-9203.127083937889,2278.002840676047,-1850.6716737930774,-2588.4179334729,-442.4577085447503,-7463.751858648528,-3103.0805049248493,-4971.8263178394345,-8038.742851422155,-5742.004527865533,-12884.319956506468,7795.915182920051,23830.49788933678,-117.64566895486341,192.03795978955043,7865.5848396417505,-9837.233776345274,7880.809478617524,-8774.760185418152,4250.001433954343,9701.23466714905,-2229.618166201425,-3915.21160460306,51522.539436689665,-5118.423831023528,-50823.58220613259,-127628.907080684,-137.3973256882103,-4964.016400172713,407.68744833084196,30988.387105555976,-10798.988739717044,-3990.069853476723,153906.12702719582,7667.030119591073,269.1805738933285,227.2005942205193,-397.10032959993316,435.45858965585023,-1064.0498404145512,542.6523324856186,7796.625838691042,0
3537.724387127061,137.15574313342302,1786.376381555708,-2299.672196639263,-1923.9016813154865,-23307.314993298252,758.7716993491017,715.6708061986637,1269.3869474211133,702.81503167153,1527.7151976948335,-3722.149601989797,1317.496111495392,-203.59038978105167,-1135.0742221835553,-2506.0491889229024,1256.6208728368656,-85.50177894889623,384.6197502814196,1214.300443385811,936.9470170634303,-233.47931313115345,441.39593832815314,12038.111607415249,398.46659880077584,-1912.8372006921827,-22782.03482695937,244.46634572974412,33116.998746323465,-357.1855108037288,-1911.8265906252802,12.0221961678939,-57.59053317749238,3001.649695721583,-41314.254033497535,-1937.943137060086,-45203.88344046327,23684.384491471345,6993.297036275016,-4346.610023227123,-3154.3350947405165,-8624.29037595512,1625.759590560695,12451.527349024364,5633.737693464508,177.1582390904889,12312.6871361572,6286.7193160011475,9548.690335110428,16192.294403762568,10309.2167996087,22958.864969759845,7163.338415942693,0
3099.750930033265,210.8602569387349,-2651.097924578988,10744.94355413207,6697.67504253107,26721.939455568867,6862.8676914596435,-41531.710033548174,-80062.44309711321,1111331.7221328814,-494677.8349353214,-1309045752.0855248,-16625752.443360038,182.04868235728563,7270.055733993084,-45872.89241295097,48614.149967227626,27976.87546130707,57723.725433271014,579673.7046676489,6193.639266398629,-717621.000076954,2577133.8167199963,7884409.520004951,3763.241050151813,-15489945.901059834,-15151509.835144928,20525361.88707278,95733265.81560633,-79161806.94750716,-11971097.034076432,3464259.272555896,321.6315383878006,2355.4679051121093,34253.62938672491,10858.474685783984,21719.945962869,37552.05441916395,-36817.952562631384,121439.84882334215,-64411.93297060553,146588.9538192694,902806.4684539912,17175688.870466225,-55595794.59780042,-16465500.83837854,10542.80753360337,-205600.12708255087,-695564.2092292564,13856.83831473823,123824.76198497525,19502.325488847644,-382225.1887866174,0
5323.795967908064,388.97011035030914,-2165.808691457652,6407.721950202848,12274.087745884774,137832.10042593686,-238.70808154023254,-69702.41745949606,-82389.60559261499,3278552.3040845864,-689193.7187038693,-17793224.133398768,21909735.68792595,475.2138680613808,23585.725791761208,-25810.28642708769,30948.435209932635,-281.82411255949194,242190.8022150588,1409210.3013064153,955764.662726252,-10041733.048067192,4809401.6707808105,47547286.94909923,-28403.19123990163,-233106784.16832703,-2348942856.421888,385897279.66931623,-519117423.6118704,88079650.3968683,-130362802.83068964,-38918193.06460533,896.7090858119606,3579.710077744137,19261.68800072121,24474.066217226515,103926.64368773183,-39528.54709030082,-757.0389206286197,128467.41930845144,-64770.207745110216,-165392.90993002552,2256048.4647844913,795160976.8605494,-628648601.6599294,-257804274.77207768,17208.378436418214,-136782.89741035984,62085.03273453775,21645.361400234106,-60518.68550118914,31342.238270528847,-162894.23439734743,0
1807.413040256632,-1949.2928857939105,-9524.130666697587,-6992.597314814801,-1908.810969313159,-38419.23916227274,1053.5475142769735,15143.777841262856,-23123.21308037597,-19638.796937803647,-6215.409494124367,-51530.45946718371,-17849.07215367114,-3448.732193754584,-7179.175099493113,31194.207625088286,-33182.524979222624,14475.036411830515,-54615.604329778376,-22404.177618561007,11207.505672192725,-5028.542823189846,-16401.35438684653,-17649.363121976177,27.51966682811431,-27773.518203980766,599.7789466784035,-114798.46948181945,206351.16579760305,-172172.71463651143,-356694.6509137216,-4337.671160145923,-4149.400822548177,-6540.564969301689,104.737385478213,-11444.655076755625,-70378.26570605401,-148906.34729977854,-46.95975823957759,-9858.662834630391,33066.79795396932,30746.939722863182,-27543.5932639595,22676.39034633166,334416.25016996573,121915.31102707086,-5920.409131299582,181072.57343029007,-117362.08827329852,-8236.862507045038,97322.83464872547,-11170.56807474404,86255.59149349213,0
4071.617566187607,457.7889251148342,-2432.2659978375063,-9613.707752509023,-2108.028838267367,-24265.113498284933,474.4496939095385,5185.831043900271,-969.2602338492528,6323.081115806142,4988.497242492395,66740.66321460476,-996677.5773144305,452.1070902907375,-3880.1848478240167,-1095.059907473138,194.94732083033333,3800.200835919722,-4873.675853357294,-824.9620638278668,3475.534847136833,6674.968253758874,-361.09666292249284,26452.6243305474,-1276.0906577719368,26601.000632605483,4266.821612187785,-7888.957066235263,-79023.07471705896,5576.367297569266,7448.0165811749475,-5818.7009950435595,837.4570860889469,4022.569578213935,-103382.31568681018,-6428.389759030172,-50693.082497888136,-12728.701662632195,908.8342514416088,-3430.5735852292933,-414.68922969344976,-10756.292714934469,3116.3397319071564,10056.248307573673,-57631.32004454693,-4524.078996884517,14646.642941627722,18358.141938081266,-32661.406396325518,19617.007635929163,2792.0115670221053,28168.44183919121,28225.517360588765,0
2117.921784714441,-1092.320622252223,-3787.5503801918708,4471.731407458964,-2707.7831543837256,-17025.115277766035,0.0,-30503.410487484238,-3972.656283669702,3920.30463292848,2285.011300683193,248223.17972617853,20067.038710279758,-2061.2404781003947,-4619.200800268162,184.5778025115896,-5065.4626083194735,79610.27927838519,-4369.411730965167,4498.1795760703135,24.38119779417569,-4843.742136960818,12405.6062908579,5069.475478625516,0.0,1472.444144080444,-19118.939367400933,-10927.680263821254,13315.358994754606,-14200.038081936267,-1964.549234906596,1790.0149800586062,-2570.9729664539122,-1195.448669972892,61950.97481120497,-7250.6938036720585,-33040.74754634276,-219986.29000888238,109.54989624887642,-2509.686031205102,245.61441871324232,48630.93056364201,7610.648051306224,-5664.64080236107,152978.60158712714,6643.775438291292,2102.228352147963,7914.306875106608,-4325.953737402668,2466.3151377071595,-3239.519525048506,3767.2126174345226,9422.47938943658,0
