dataset_testado,modelo,melhor_parametro,acuracia_media,recall_medio,precisao_media,ic_acuracia,ic_recall,ic_presicao
PCA,Xgboost,"{'colsample_bytree': 0.1, 'learning_rate': 0.1, 'max_depth': 1, 'min_child_weight': 4, 'n_estimators': 200, 'objective': 'binary:hinge', 'scale_pos_weight': 1}",83.96%,82.88%,86.86%,77.79% E 90.13%,75.03% E 90.72%,81.0% E 92.73%
