pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33,pc34,pc35,pc36,pc37,pc38,pc39,pc40,pc41,pc42,pc43,pc44,pc45,pc46,pc47,pc48,pc49,pc50,pc51,pc52,pc53,TARGET
-0.38018717074055597,-1.2421783730073626,1.6562731753487774,1.4369523835583735,-2.8815846949024,-0.2960264183515597,-0.3267612520341017,0.0757331387606967,0.3458192312937838,-1.314147060370536,-1.1992020999550421,-1.809258349889433,-1.2157446285871636,0.554990902787731,-0.8983549826424995,1.8092699521501736,-1.3701057388386384,-0.40783374214010365,0.5162491353158115,0.7621440410012474,0.7600706841261178,-0.38691592549234083,0.5003779175892302,0.20886992603919147,0.9267106817435065,-0.4654574474169261,-0.9098193894936494,-0.9989790780428067,-1.4780039043787636,0.5498510273935439,-2.2597672793166526,0.21399206494089879,0.7067302804259271,2.5139757958915356,2.486516069175954,-2.5789905771056594,-1.2619506665545108,1.876830710156436,0.9166898394481261,-0.08174210271265316,0.19735575811433423,-1.1215015502399068,0.061509725651421134,-0.025660499250092703,0.8982636306638323,-1.5811323000694322,1.2585500613061154,-0.07978016239364621,-0.4506265750830539,-0.45692591602075705,1.6516110115051141,1.360396184815335,-2.070124834504945,0
1.2775848930852192,0.9449673801120441,-4.019556718920108,-4.309070716885959,2.6428997918416113,3.04044864579515,-0.9747369928091516,-0.33506699649163035,0.23703637924360216,-0.9149384636945901,0.2577271991740319,1.48841122271293,-1.1657720966104805,-0.30634725834671467,-0.6513389885771823,-0.8077570117790095,-0.2591623258586183,0.7752809224078495,-0.6563607034383415,-0.5078456888713276,-0.30559888437810406,-0.4797254665047978,1.1555219199908715,0.283809849552021,0.03228073056873392,-0.6559212642062948,0.7147382824590315,-0.6471116613278304,0.05186488309154047,-0.05832173998355113,0.06717383173624515,-0.13991280572031187,0.7602863619292528,-0.6882090410937639,-0.0036495840218077934,-0.10007521164152176,-0.2963363546877098,-0.24767290805726308,-0.5443684394830742,-0.050358553396763206,-0.4681360733026274,-0.13301012093484257,-0.5266664036068501,0.2639312243164569,-0.12708567862899522,-0.10429053625663093,-0.26782282544774444,0.03370204582923878,0.35589294292500095,0.5565775148340364,-0.19459570601324305,-0.45763624336371517,-0.2760064409917554,0
4.148061815588378,0.2803033218547342,-5.178178401872666,-9.510744033936696,1.3505340571394437,-1.0654563272533124,1.0753552135334223,1.8603740871423735,-5.15135461056752,-0.04483814261467506,4.714648116900732,-6.363566857821245,10.561978705167798,-1.521150310177252,4.978593514496712,-0.8393958445308738,2.4833315839363266,5.918820745689086,5.194844067582051,0.6611272777916944,11.032856666663895,-4.213583134284704,2.539783865963077,-0.4338913931467078,7.1998446456537515,-0.8539659802316456,-6.963296764530563,-3.054207579517245,-2.7391716242890802,1.4166592760932757,0.7538885357060318,4.098555915952672,0.35389068516925476,-0.34235555833988857,-4.057909600116254,2.85643902851537,-0.9229857090736329,2.6363384147617523,2.65322421484975,-1.9768950504355616,-2.0457812443890635,-2.960312136669383,0.8779251729898335,0.107855670877614,0.12333677226944524,1.0039205627581544,-2.362705508220772,0.6296199049338049,0.14349656192110982,0.6497362275786547,-0.4993645821736221,0.8717623863940729,-0.46157631983944636,0
-2.71656207061068,-0.9948848291270527,-1.7800081677994555,3.0912031665339565,1.7973569016966329,-0.02062731444576045,-1.6457170796290956,-0.31988884757070274,0.7066502911634219,-0.7922948330567224,-1.4334825904642716,-0.45147413665636493,0.23329941002376903,0.1268426782941038,0.19281248870613907,0.22370719217857235,0.26865576545667946,-0.2027354844820068,0.8348216258599339,-0.3768828252947457,-0.12262798153807745,-0.16675799259250285,-0.3718637294658922,-0.4728467770303568,-0.029329540959435754,-0.30339111217581266,-0.08197780104703595,0.15579001130853587,0.009871433692470165,-0.18350324251239392,-0.45486141332741714,0.5204051106209614,-0.1861670752020102,0.14180957923186666,0.412682688462985,0.10467484952522597,-0.2718506364557331,0.22552928566383296,0.10555027325189661,-0.4809346630263513,0.3168951233603917,-0.23090180155122625,0.020324830671435767,-0.2011989740883623,0.22820577579813658,-0.877105897212979,0.40883482321629455,0.12236934988167394,0.9119077301295679,-0.5888674437881402,-0.11633346864637224,0.06638478995723543,0.5275854796987941,0
-1.0613304295163126,0.3360023295879872,-2.9117187544709946,-0.46666402084789593,3.2713700155133116,2.3712269612360637,-2.4505392678779927,-0.24616757029939182,0.5498633122332518,-1.1913437497862591,-0.6631675521704276,0.7889139235258074,-0.43992764891216846,-0.362163998929099,-0.44209747367823427,-0.6097150099213233,0.021754949323845474,0.12009881132498032,-0.13799047498871966,-0.602553996951102,-0.7230043133245874,-0.48128502719464533,0.8162512392906267,0.10559539467355915,0.022822814675869003,-0.05308584831305343,0.15670065254535182,0.17655327670885426,-0.218631772545906,0.19342451978454958,0.23654807432874325,0.06924721658808985,0.845229682361146,-0.35186739484830626,-0.6956775709516455,0.43476097212152226,-0.07117963959329213,-0.3553190002043328,-0.2600315645307182,-0.5103000173850151,-0.8667308273313938,-0.16229319866912528,-0.879219004524477,-0.012840804511660628,-0.23246869963953276,0.3534905341929769,0.0726090103034383,0.27204521740293874,0.04524323675864131,-0.12298056573472003,-0.07516336469630908,-0.44451868495248076,0.2599967069475387,0
-2.9360464024204775,-0.3408182017351493,-1.9038211831007004,3.2007849042555194,3.1069667861343278,0.6740095509104524,-2.70742289666142,-0.17149176824578524,-0.14917038409279068,-1.038017528464805,2.4733465397116263,1.2763928493870884,-0.9582281169389815,-1.1194416819379038,0.3215922585246912,-0.36306999728057954,0.04521325760722714,-3.0363644677612323,2.0410659490767404,2.35011307653204,2.2225979976954484,3.2485009659642494,-2.63876362828572,0.8538179643850629,0.2028754149358717,0.10841600380464636,-0.5942433984769667,1.2683659430110867,1.0318892222485967,1.4157031930824542,-1.6220688154769045,0.30054504580739255,0.8292546164202459,-1.2907862893198756,-2.5980643997504207,-1.7759786290152721,0.18078570121988544,0.11471991356105936,-0.49902597060573656,1.143303157642781,0.5928866725614628,0.015617433977245493,-0.5391721214777416,0.13444026487079638,0.7810574451302877,-0.17512341245268642,-0.29544357341052896,-1.275224644562001,-0.23793965387515745,0.2056514890282377,0.11986055544709416,0.11534362137533065,-0.6198945075763496,0
-1.2819373337961333,-0.9808313880258582,-2.0149046660006857,1.367149248019611,0.3293615843179315,-0.16150710260648177,-0.2893678141841972,-0.5397048919415895,1.0000999529917851,-0.3658346133099815,-1.5111169661941013,-0.3974039614339708,0.24667489428395217,0.10615114204290867,-0.1158930719461198,0.3271499996899037,0.2159745004123845,0.08026922526562394,0.1757630162640043,0.008284171856391666,-0.49784527024779934,0.3301810537448807,-0.25293557580276543,0.4559321275938739,-0.2920385558398838,-0.10135269429643509,-0.11321101843382665,-0.08051559082605696,0.18574859156786136,-0.08140845095565916,-0.2082000889191484,0.5848211459254705,-0.2288646589950901,0.1382645702784349,0.26058270761118724,-0.059579364175168334,-0.21442313647050618,0.25152588020523486,0.43142197268973065,-0.6305726269517444,-0.18315834164755349,0.09508350148004054,-0.11434010730581888,0.04200153505912949,-0.06757693337961718,-0.13865182351591276,0.20937117852412657,0.5215260347539765,1.3985180896832214,-0.5388829599861498,0.06931368589304288,-0.22576651309012988,0.8013258919261572,0
-0.8631047225859433,0.0615734881102269,2.7819068700796183,0.966575496545145,0.00580033359010734,2.0031835245365515,-1.2753334252422344,0.7041116062778116,-0.7467525123537815,-1.6765917208607122,-1.075322619404243,1.0836954676985864,-1.4072960704809587,-0.5943542018455917,0.638843182696304,0.40172835556047715,1.2997041479584202,-1.4487641588209281,-0.6615517524586746,-0.05372146359204767,0.18438701328382426,-0.5390233327016668,0.9526085799079148,-0.3223799174255366,-0.42124933163078715,0.2906632257364125,0.035009837809978676,-0.3546581462801651,-0.20161478040737038,-0.32279371529071116,0.28025297571945923,0.7991892386147498,0.808607369790299,0.41311507733629377,0.1643573091679426,-0.04837266942991737,1.1273001112745031,0.5268184737475393,0.1778287378343097,0.9886505992587089,-0.36078644540375143,-0.8850058825374657,0.1893449389972126,0.1576459986426072,-0.23734138116349932,0.8896475828771371,0.17707004311929125,-2.2232258435095016,1.2199165863940118,0.09184601069335734,-0.5199967120360551,-0.8229094344131739,0.6973212193311314,0
7.3932382484939705,3.647559123406135,-1.0423811481596992,-0.2529389218626852,3.501475966268717,1.5580561873228622,-5.895483430796829,12.166908604624787,-0.9067078767197151,16.61551984054853,-3.0001723341464324,15.585616012444556,2.308373791127302,2.742765588194123,13.384658077233494,17.344384201931348,-3.456505717472144,4.91705988147111,0.39697503462662753,-2.847845844351545,0.7721264442484383,2.0673308868411446,-1.3320322108807707,1.0513217319882195,-0.45403803285917227,2.083568359522895,-0.439586550687911,-1.8264562880883533,-0.2766880025640076,1.2783579755272299,-0.3724994059309777,-0.6496471968752561,0.4240806941623496,-0.5850543862417605,0.2143786672344847,0.008173273035335013,0.5568912883302228,0.2326649256137996,-1.6553563276702465,-1.4973843411340921,-1.2587804574376873,0.7096547220635155,-0.24626462465449367,-0.8480451675164958,-0.8687213050630049,-0.3644346476829935,0.7005355849562857,-0.7598799838337659,-0.5497100548941956,-0.34529509136594183,0.11950094822449822,0.08637229069000264,0.2096836663507511,0
-2.8280031498893177,-0.7328072179129976,-1.436150584946068,3.2338986185848686,2.1151758772387064,0.3171299115137046,-2.3460358645359314,-0.006843939529963027,0.9074049975998979,-1.1781203209755107,-1.6716548784418754,-0.7261312424375954,0.37367129429939894,-0.07157823218463778,0.2862235460460815,0.7670905089886021,0.16062364992542508,-0.2493200568108906,1.1415566595651692,-0.2154229964400644,-0.151943966392946,-0.2106372551553524,-0.781920386017468,-0.595838699599221,-0.08623122590620241,-0.5425727346566975,0.10080675980302943,0.6092041657573238,0.009092167605580544,-0.12404757755619437,-0.021758620540546,0.7874292985733297,-0.4683737436803867,0.58437921768182,0.3214333339194717,-0.0031301157664997497,-0.24085280004393433,0.09795072875378294,0.4530826357647545,-0.07708473366906107,0.12786933467160477,-0.1809841486335867,0.15834480577953194,0.04601671495403223,0.08829109985897071,-0.6974506402555314,0.6099001398825759,-0.13288780407101206,1.0787267229456794,-0.7548811760668364,-0.16876807290696494,0.17455409762035598,0.4519218228789396,0
