dataset_testado,modelo,melhor_parametro,acuracia_media,recall_medio,precisao_media,ic_acuracia,ic_recall,ic_presicao
PCA_IMPORTANCES,MLP,"{'activation': 'logistic', 'hidden_layer_sizes': 53, 'learning_rate_init': 0.1, 'max_iter': 30}",89.46%,88.94%,92.0%,85.67% E 93.24%,84.09% E 93.79%,86.32% E 97.69%
