dataset_testado,modelo,melhor_parametro,acuracia_media,recall_medio,precisao_media,ic_acuracia,ic_recall,ic_presicao
SFS_15_CV10,Xgboost,"{'colsample_bytree': 0.05, 'learning_rate': 0.03, 'max_depth': 1, 'min_child_weight': 4, 'n_estimators': 1000, 'objective': 'binary:hinge', 'scale_pos_weight': 1}",91.71%,88.79%,95.83%,87.95% E 95.47%,84.52% E 93.05%,90.77% E 100.9%
